year,mask,name,min_historical,min_ssp126,min_ssp245,min_ssp585,mean_historical,mean_ssp126,mean_ssp245,mean_ssp585,median_historical,median_ssp126,median_ssp245,median_ssp585,sd_historical,sd_ssp126,sd_ssp245,sd_ssp585,max_historical,max_ssp126,max_ssp245,max_ssp585
1999,8449,Tokelau,0.4582762100078442,NA,NA,NA,4.391327746819567,NA,NA,NA,3.213872309084292,NA,NA,NA,4.330349614342951,NA,NA,NA,14.354684441177934,NA,NA,NA
2000,8449,Tokelau,0.34964281210192927,NA,NA,NA,4.809568238920636,NA,NA,NA,3.6202519778852107,NA,NA,NA,5.292986687844912,NA,NA,NA,17.912583845633048,NA,NA,NA
2001,8449,Tokelau,0.420622021511749,NA,NA,NA,4.226828538433269,NA,NA,NA,3.262586571552135,NA,NA,NA,3.9999536601531402,NA,NA,NA,13.189879028885452,NA,NA,NA
2002,8449,Tokelau,0.4545469179197594,NA,NA,NA,4.4378223195672035,NA,NA,NA,3.2709171595396818,NA,NA,NA,4.521972694917636,NA,NA,NA,15.11832004123264,NA,NA,NA
2003,8449,Tokelau,0.4056177067535895,NA,NA,NA,4.358181153679335,NA,NA,NA,3.2767747552306563,NA,NA,NA,4.238083188209586,NA,NA,NA,13.973619672987196,NA,NA,NA
2004,8449,Tokelau,0.49351064474494366,NA,NA,NA,4.380671630965339,NA,NA,NA,3.203546912581832,NA,NA,NA,3.9423797901192175,NA,NA,NA,12.760637530574092,NA,NA,NA
2005,8449,Tokelau,0.4125763475894928,NA,NA,NA,4.605683033996158,NA,NA,NA,3.235195023042184,NA,NA,NA,5.030148495748007,NA,NA,NA,17.015364399662722,NA,NA,NA
2006,8449,Tokelau,0.3301430018963637,NA,NA,NA,4.416652294717453,NA,NA,NA,3.2442336038306907,NA,NA,NA,4.495276974151505,NA,NA,NA,15.012299961513945,NA,NA,NA
2007,8449,Tokelau,0.493091603120168,NA,NA,NA,4.694431895348761,NA,NA,NA,3.1944376848362115,NA,NA,NA,4.4172276719318,NA,NA,NA,14.731710116068522,NA,NA,NA
2008,8449,Tokelau,0.4930819284032893,NA,NA,NA,4.91561740162196,NA,NA,NA,3.4011747748763472,NA,NA,NA,5.007002706226442,NA,NA,NA,17.03311128969546,NA,NA,NA
2009,8449,Tokelau,0.4929390847682953,NA,NA,NA,4.799660187518155,NA,NA,NA,3.442220449447632,NA,NA,NA,5.078902607257243,NA,NA,NA,17.224336588824237,NA,NA,NA
2010,8449,Tokelau,0.4611090863192523,NA,NA,NA,4.5648922484230114,NA,NA,NA,3.33113114922135,NA,NA,NA,4.6370609097251965,NA,NA,NA,15.531429573341653,NA,NA,NA
2011,8449,Tokelau,0.49303233513125666,NA,NA,NA,5.347050726744864,NA,NA,NA,3.5183002021577625,NA,NA,NA,5.1157808313678075,NA,NA,NA,17.277440777531375,NA,NA,NA
2012,8449,Tokelau,0.49304053960023103,NA,NA,NA,4.514834640423457,NA,NA,NA,3.197134150399102,NA,NA,NA,4.088423898227363,NA,NA,NA,13.490953233506945,NA,NA,NA
2013,8449,Tokelau,0.4929540322886573,NA,NA,NA,4.1713074307750775,NA,NA,NA,3.1059936770686396,NA,NA,NA,3.721407563197387,NA,NA,NA,11.823472800078216,NA,NA,NA
2014,8449,Tokelau,0.4929834129633726,NA,NA,NA,4.670677564651878,NA,NA,NA,3.1936406912627042,NA,NA,NA,4.298027377960281,NA,NA,NA,14.077371667932582,NA,NA,NA
2015,8449,Tokelau,NA,0.4931214860192052,0.49308516250716317,0.49304883899512114,NA,4.741140115261078,4.497504318367552,4.253868521474026,NA,3.0816137040102927,3.0143734658205954,2.947133227630898,NA,4.698735820312251,4.312875779675823,3.9363753982188485,NA,15.79643620385064,14.364936157509131,12.933436111167625
2016,8449,Tokelau,NA,0.4931376521234159,0.4930000934335921,0.4530891941653358,NA,3.9019552089549876,4.102210741021015,4.302466273087042,NA,2.685941029478003,2.85500211848153,3.0240632074850575,NA,3.38747366315897,3.799509035530639,4.251709910264966,NA,10.582589820579246,12.387054284413654,14.191518748248065
2017,8449,Tokelau,NA,0.4815992183155483,0.4436760081185235,0.4057527979214986,NA,4.355655279093319,4.711085833609104,5.0665163881248905,NA,3.086832827991909,3.3899615627747997,3.69309029755769,NA,4.212678648349473,4.876986692041356,5.5687168998530705,NA,13.976097389503762,16.410488587838632,18.844879786173504
2018,8449,Tokelau,NA,0.4201465955487004,0.46628309731130246,0.4925820739180954,NA,4.598442133598858,4.504850494585655,4.411258855572453,NA,3.135166976186964,3.2210427986250982,3.3069186210632324,NA,4.737241312011147,4.411241541475534,4.095918857360195,NA,15.78827229252568,14.62269455415231,13.457116815778944
2019,8449,Tokelau,NA,0.47119435226475753,0.4856270943526868,0.4925125241279602,NA,4.093161592660127,4.3355040528156135,4.577846512971101,NA,2.8286682676385952,3.107265395146829,3.3858625226550636,NA,3.7352552187028003,4.181742154384976,4.658210982217547,NA,12.104121102227104,13.844433095720078,15.584745089213053
2020,8449,Tokelau,NA,0.4689643305760843,0.4462086080952927,0.4234528856145011,NA,4.18815032309956,4.132682952367597,4.077215581635634,NA,2.9633130850615323,2.981160302956899,2.999007520852266,NA,4.071144804416312,3.9160843000301604,3.7681510598182637,NA,13.521184779979563,12.847203625573052,12.17322247116654
2021,8449,Tokelau,NA,0.3988905289658794,0.38531995123183294,0.3717493734977864,NA,4.199179499513574,4.036736277601233,3.8742930556888933,NA,3.1731339207401983,2.9808749711072005,2.788616021474202,NA,4.047123564419957,3.8462907664551182,3.6527800918068056,NA,13.363930525603118,12.590089568385372,11.816248611167625
2022,8449,Tokelau,NA,0.49184362755881417,0.4849722906947136,0.44335055185688865,NA,4.077940590955593,4.309739741710601,4.541538892465609,NA,2.7556482156117754,2.930103123188019,3.104558030764262,NA,3.8034683374367684,4.263461108814394,4.745676676421885,NA,12.362192295215747,14.149065494537354,15.93593869385896
2023,8449,Tokelau,NA,0.4917221389434956,0.4920242456374345,0.4923263523313734,NA,4.066637908308594,4.236142791090188,4.4056476738717825,NA,2.61437185605367,2.7543749478128223,2.894378039571974,NA,3.9336269253792193,4.04354830048689,4.155553355999917,NA,12.912350054140443,13.308449356644243,13.70454865914804
2024,8449,Tokelau,NA,0.39686143067147994,0.4919436270440066,0.49236667928872285,NA,3.7183376633458667,3.9571870735398043,4.196036483733742,NA,2.4313402749873974,2.6612331712687456,2.8911260675500943,NA,3.5252194246772897,3.671553923659837,3.820020814259341,NA,11.311213775917336,11.851653028417516,12.392092280917698
2025,8449,Tokelau,NA,0.32478404652189324,0.488676762967198,0.4925710338133353,NA,3.9659392035117853,4.124382005935466,4.2828248083591465,NA,2.7147840482217296,2.765679591231876,2.816575134242022,NA,3.976014695409753,3.926971828662716,3.8918247573259888,NA,13.135651694403752,12.925839017938685,12.716026341473617
2026,8449,Tokelau,NA,0.4289815425872803,0.4919822635474028,0.49265348028253625,NA,4.888276844775235,4.713373909173188,4.538470973571141,NA,3.35339120582298,3.2364591183485807,3.1195270308741816,NA,5.2916637851472,4.7498922318001675,4.236072801484321,NA,17.745686531066895,15.939417945014105,14.133149358961315
2027,8449,Tokelau,NA,0.4914031315732885,0.4919627673096127,0.49252240304593686,NA,3.9553128410268714,4.12552714386472,4.295741446702569,NA,2.7452013227674694,2.8462555386401993,2.9473097545129283,NA,3.4144415329874462,3.7186025265053178,4.04385781741575,NA,10.66060299343533,12.017775800493029,13.374948607550728
2028,8449,Tokelau,NA,0.4914571565610391,0.4918727814047425,0.4922884062484459,NA,4.053501062923007,4.271900826140686,4.490300589358365,NA,2.6712547408209906,2.9508335016391896,3.2304122624573886,NA,3.886699849256953,4.2071915830418485,4.543264515782182,NA,12.857895109388563,14.059196542810511,15.260497976232458
2029,8449,Tokelau,NA,0.4914066051995313,0.4570732442317186,0.3914878180733434,NA,4.287795044426565,4.43561894281043,4.5834428411942945,NA,3.0240903474666454,3.2668271484198392,3.5095639493730335,NA,4.182286760148733,4.3811438277659365,4.591736564648159,NA,13.852893228884096,14.535586003903989,15.218278778923882
2030,8449,Tokelau,NA,0.4632639642114992,0.3944177252274972,0.32557148624349525,NA,3.8248036200249635,4.17004162437386,4.515279628722756,NA,2.6695712451581604,3.0430084378631026,3.4164456305680453,NA,3.5151672355945016,4.005147664336166,4.553458611636711,NA,11.240240732828775,13.028863041489213,14.81748535014965
2031,8449,Tokelau,NA,0.3831618406154491,0.40723833579708024,0.43131483097871143,NA,3.8146963319292775,3.8479903345582662,3.881284337187255,NA,2.747585234818635,2.7734432573671697,2.7993012799157038,NA,3.494275916315807,3.5271849768991266,3.56187382645026,NA,11.110566827985975,11.304363224241468,11.498159620496962
2032,8449,Tokelau,NA,0.4146439306162022,0.4915188942794446,0.4919503386373873,NA,3.881503264826757,3.8796755344503455,3.877847804073934,NA,2.804104025717135,2.8176325592729783,2.8311610928288213,NA,3.5299251913260625,3.4613015928724273,3.3987403623334704,NA,11.214327564945927,11.023515789597123,10.832704014248318
2033,8449,Tokelau,NA,0.34796380941514615,0.48126358814813475,0.4920812635510056,NA,3.6010627995486613,3.9051343421969147,4.2092058848451686,NA,2.457826760080126,2.7060450315475464,2.954263303014967,NA,3.405727599018771,3.591939015800083,3.7853150953895702,NA,10.860228308924922,11.551235031198571,12.24224175347222
2034,8449,Tokelau,NA,0.4119652840826246,0.4915996238037392,0.4920396374331581,NA,4.239041610006933,4.615578380889363,4.9921151517717925,NA,2.869739157182199,3.0923231266163014,3.314907096050404,NA,4.375185734765936,4.9570937692478285,5.554201606932533,NA,14.514650168242278,16.695681624942356,18.876713081642432
2035,8449,Tokelau,NA,0.4387460704203005,0.4823891437715955,0.49193805787298417,NA,4.142336162814388,4.2585105507462115,4.374684938678035,NA,2.984155844759058,3.0030051160741733,3.021854387389289,NA,4.015272683252768,4.205704889709522,4.402403995146734,NA,13.156492604149712,13.948204473212913,14.739916342276114
2036,8449,Tokelau,NA,0.4912428977312865,0.4809469072907059,0.46197279956605697,NA,4.121081557428395,3.934664878193979,3.7482481989595624,NA,2.7962186292365745,2.6779046411867498,2.5595906531369246,NA,4.115005426417601,3.7878804927362366,3.478478767877031,NA,13.69622371814869,12.409631852750426,11.12303998735216
2037,8449,Tokelau,NA,0.39165467079038974,0.4563476727516563,0.4917530969337181,NA,4.212860202292601,4.21091475047999,4.208969298667378,NA,2.8439872088255704,2.8734248810344267,2.9028625532432835,NA,4.402234780987125,4.229908758666068,4.064730584513308,NA,14.692720660456905,14.084449794557361,13.476178928657816
2038,8449,Tokelau,NA,0.329402862323655,0.39517073967942484,0.4609386170351947,NA,4.351043195249858,4.103973481638564,3.85690376802727,NA,3.0671958835036666,2.9340177840656705,2.8008396846276744,NA,4.693335770441354,4.107045936233752,3.5577558850017175,NA,15.771137414155184,13.618558574605872,11.46597973505656
2039,8449,Tokelau,NA,0.33665304713779026,0.36421165311778037,0.3917702590977704,NA,4.4301952742868,4.336605694503696,4.243016114720591,NA,3.1875467079657094,3.040255971528866,2.8929652350920216,NA,4.621089931007052,4.571677690662975,4.5324865820577935,NA,15.433249261644152,15.365095350477429,15.296941439310707
2040,8449,Tokelau,NA,0.4910043235178347,0.4911614170780888,0.491318510638343,NA,4.282066698979448,4.276494604404326,4.270922509829203,NA,3.0949759924853293,3.091450810432434,3.0879256283795393,NA,4.148231163271035,4.156788074657079,4.16574675347791,NA,13.859912024603949,13.873163920861703,13.886415817119458
2041,8449,Tokelau,NA,0.4673489850980264,0.4818625102440516,0.49114021879655345,NA,4.4559632635778845,4.24799480372005,4.040026343862215,NA,3.2347075895026878,3.0739012239155943,2.9130948583285012,NA,4.656600149955774,4.207363476284546,3.7803941946049777,NA,15.70902414675112,14.010817872153387,12.312611597555655
2042,8449,Tokelau,NA,0.381780414669602,0.3975492337787593,0.41331805288791656,NA,3.8875475667141104,4.083504515086059,4.279461463458008,NA,2.882965714843185,2.98393452167511,3.0849033285070346,NA,3.418426866200251,3.9062415833292463,4.444948803993514,NA,10.774314368212664,12.855161269505818,14.936008170798972
2043,8449,Tokelau,NA,0.49114488120432254,0.48550607815936764,0.33122297128041583,NA,4.435607760040848,4.13828671960919,3.8409656791775317,NA,3.068012286115576,3.0320468522884227,2.9960814184612694,NA,4.158984215629313,3.8733055879107963,3.5950977842541443,NA,13.823739722922996,12.74492594047829,11.666112158033584
2044,8449,Tokelau,NA,0.49109156484957095,0.398216657616474,0.2751699123117659,NA,3.956269752096247,3.703787673181958,3.4513055942676685,NA,2.9027034529933227,2.7573084522176674,2.611913451442012,NA,3.6291886431583196,3.3466887793042326,3.0747086362470837,NA,11.716112666659884,10.611197639394689,9.506282612129494
2045,8449,Tokelau,NA,0.4037563844963356,0.3662701927953296,0.3287840010943236,NA,3.934160253626329,3.818191553707476,3.702222853788623,NA,2.779659134370309,2.795281959904565,2.81090478543882,NA,3.7489796136616276,3.491497339562086,3.2617249694575956,NA,12.254905983253762,11.116291761398315,9.977677539542867
2046,8449,Tokelau,NA,0.4911782686357145,0.49087356086130496,0.4905688530868954,NA,3.936862152704486,3.922733323165664,3.908604493626842,NA,2.780390015354863,2.744301639221333,2.7082132630878024,NA,3.558022394894144,3.4940678222540833,3.4358924817505745,NA,11.585486129478172,11.22399511160674,10.862504093735309
2047,8449,Tokelau,NA,0.4792614159760652,0.46429084738095605,0.4493202787858469,NA,4.095138973328802,4.053567876308052,4.011996779287303,NA,2.881959866594385,2.836000864152555,2.790041861710725,NA,3.9351968687515777,4.031607597368417,4.133302522180131,NA,12.995128101772732,13.405749674196596,13.81637124662046
2048,8449,Tokelau,NA,0.42981798781288993,0.39235625278066705,0.35489451774844416,NA,3.978417676135346,4.113283403880066,4.248149131624787,NA,2.800259819737187,2.909566088959023,3.0188723581808583,NA,3.8374681150328005,4.2294494143019055,4.642747493957332,NA,12.649182867120814,14.176893808223582,15.704604749326352
2049,8449,Tokelau,NA,0.4911420521912752,0.4823717977161761,0.4730841688535832,NA,4.009764754275481,4.1567708291389325,4.303776904002384,NA,2.7262469706711947,3.0434506778363826,3.3606543850015713,NA,3.8689793559764953,3.9490061098866405,4.054319420218137,NA,12.81496669628002,13.041146366684526,13.26732603708903
2050,8449,Tokelau,NA,0.4406199311768567,0.49074884807621993,0.4904742119488893,NA,3.843177867598004,3.9511318984406962,4.059085929283389,NA,2.8039283288849726,2.893804379083492,2.9836804292820114,NA,3.393323591298648,3.518387366900404,3.6473047636757845,NA,10.671377182006836,11.198107295566135,11.724837409125437
2051,8449,Tokelau,NA,0.34218601164994417,0.4761936118205389,0.4904696544011434,NA,3.6776326638680916,3.740450235152686,3.8032678064372805,NA,2.651911106374529,2.6660255348240884,2.680139963273649,NA,3.2772557111265455,3.3096163065938677,3.345920033181479,NA,10.26250950495402,10.494262456893921,10.726015408833822
2052,8449,Tokelau,NA,0.49114664726787144,0.490688137434147,0.4047868362179509,NA,4.130660868463693,3.8705835644845608,3.6105062605054288,NA,2.818788510781747,2.7377255923218193,2.6566626738618924,NA,3.6104606966919075,3.4524115249024114,3.301723357378256,NA,11.540873068350333,11.100429243511623,10.659985418672914
2053,8449,Tokelau,NA,0.4913087774206091,0.490624761139905,0.3371783428721958,NA,3.8004107075708884,3.4350143918284664,3.0696180760860443,NA,2.6346070766448975,2.494177954064475,2.3537488314840527,NA,3.3038563582477423,2.8850201022402806,2.49752941479478,NA,10.332606456897876,8.610356900427076,6.8881073439562766
2054,8449,Tokelau,NA,0.4914941997439773,0.4906378807844939,0.3430894160712207,NA,4.021865322744405,3.4574199578828284,2.892974593021252,NA,2.711535104998836,2.4380426726959374,2.164550240393038,NA,3.54377532336581,2.8850791888092013,2.3205489722189476,NA,11.232522929156268,8.497720965632686,6.7800900141398115
2055,8449,Tokelau,NA,0.4916069916001072,0.4906532488487385,0.4365258249971602,NA,4.102797519719159,3.7771156370639805,3.451433754408801,NA,2.7082931862937083,2.605319005471689,2.5023448246496693,NA,3.7024982018170114,3.2962302326054442,2.9169355445729552,NA,11.975771268208822,10.3608365588718,8.745901849534777
2056,8449,Tokelau,NA,0.46324700117111206,0.38927175711702416,0.31529651306293627,NA,3.7914408093249357,3.5759012153303185,3.360361621335701,NA,2.614281897191648,2.5150779960332095,2.415874094874771,NA,3.5306319134245223,3.233934542888595,2.9532194989424565,NA,11.37177234225803,10.15223898711028,8.932705631962529
2057,8449,Tokelau,NA,0.41069233307132014,0.3592908393453669,0.3078893456194136,NA,3.764634551383831,3.5067552474913772,3.248875943598924,NA,2.677481132524985,2.5001102332715637,2.3227393340181424,NA,3.393244963656303,3.1617330503503833,2.932379467398366,NA,10.694473089995208,9.914477162890964,9.1344812357867209
2058,8449,Tokelau,NA,0.3968125024327525,0.3668607081528063,0.3369089138728601,NA,4.125998930633068,3.9086787636081377,3.6913585965832074,NA,2.9769076153084084,2.7838523111961506,2.590797007083893,NA,4.0470294664799,3.8236101074571995,3.603315370255926,NA,13.332036000710946,12.553238771579883,11.77444154244882
2059,8449,Tokelau,NA,0.3866064095938647,0.4196629659445197,0.4527195222951747,NA,3.887074041256198,3.5897811560995048,3.2924882709428114,NA,2.752687063482073,2.606238804481648,2.459790545481223,NA,3.7264474005599113,3.1308478557992667,2.6334234095088855,NA,12.148841787267614,9.64233684098279,7.135831894697966
2060,8449,Tokelau,NA,0.49121422679335985,0.4801455413301786,0.3747900133883512,NA,4.383095408258614,3.7454174842823433,3.1077395603060722,NA,2.869707668269122,2.532469784771955,2.195231901274787,NA,4.385215745018771,3.4701831063905395,2.6412681765653288,NA,14.66367573208279,11.173765994884349,7.683856257685909
2061,8449,Tokelau,NA,0.49140926202138263,0.49039566130549817,0.48938206058961375,NA,4.162904068275735,3.6778624397737008,3.1928208112716674,NA,2.775541906003599,2.4335794217056694,2.091616937407741,NA,3.8887855008031695,3.2375105547749303,2.660915835152904,NA,12.814025702299896,10.200338116398564,7.586650530497233
2062,8449,Tokelau,NA,0.4913946235621417,0.4903976404004627,0.4894006572387837,NA,3.9829001967553737,3.7507915439429107,3.5186828911304473,NA,2.8501527817160994,2.571004084966801,2.291855388217502,NA,3.6670615468722163,3.2899449908935248,2.9523239191088613,NA,11.923229376475016,10.379773413693464,8.83631745091191
2063,8449,Tokelau,NA,0.4732603717733313,0.46685640293138997,0.4604524340894487,NA,3.918853650269685,3.609669933550888,3.3004862168320903,NA,2.782969214298107,2.5388994448714786,2.2948296754448503,NA,3.5556789383509866,3.1919646281772205,2.8453787113573035,NA,11.371332150918466,9.98091960394824,8.590507056978014
2064,8449,Tokelau,NA,0.45484399022879424,0.40023795460109357,0.3456319189733929,NA,3.851519951113948,3.382086820707277,2.9126536903006057,NA,2.643867490468202,2.392496081414046,2.1411246723598905,NA,3.613268789620319,2.9718648788973705,2.407381460549281,NA,11.642318125124332,9.117566929923164,6.836162390532317
2065,8449,Tokelau,NA,0.4405775324062065,0.4592663974121765,0.4779552624181465,NA,3.839113657783579,3.4744337607037137,3.109753863623849,NA,2.5849298349133245,2.370772702826394,2.1566155707394636,NA,3.653047973244789,3.040699971915476,2.5149528927038896,NA,11.897372916892722,9.378971020380655,6.925840377807617
2066,8449,Tokelau,NA,0.4608312249183655,0.3719207343679887,0.283010243817612,NA,3.948723449309667,3.466943168391784,2.9851628874739013,NA,2.6798612254637257,2.3849968755686723,2.090132525673619,NA,3.8143818227599966,3.1801831700358933,2.5909935942218385,NA,12.5053743786282,10.05675827132331,7.608142164018419
2067,8449,Tokelau,NA,0.49131359767030786,0.404259921224029,0.22436024634926408,NA,3.7907758046079567,3.489637414062465,3.1884990235169726,NA,2.574338049800308,2.309034796776595,2.043731543752882,NA,3.3002377634056517,3.22028062498522,3.15167248861536,NA,10.385918352339004,10.243266397052341,10.100614441765678
2068,8449,Tokelau,NA,0.4913449739968335,0.45999997909422274,0.4220712383588155,NA,3.4825524612709327,3.272890490348692,3.0632285194264517,NA,2.465836939988313,2.2347689160594237,2.0037008921305337,NA,2.9716983095651446,2.8002822625580244,2.632272612597889,NA,9.020904152481643,8.334877270239371,7.648850387997098
2069,8449,Tokelau,NA,0.4813845058282216,0.3974223688796714,0.31346023193112127,NA,3.3912294891145494,3.0298299355087455,2.668430381902942,NA,2.290670880564937,2.094508954772243,1.8983470289795488,NA,2.8912802239631543,2.5303995389245597,2.2038437180535797,NA,8.65955185007166,7.068852552661189,6.364352226257324
2070,8449,Tokelau,NA,0.3617414931456248,0.31653599854972625,0.27133050395382774,NA,3.508369638963982,3.0496502917397907,2.5909309445155992,NA,2.3844434486495123,2.1025000468448356,1.820556645040159,NA,3.203212678325501,2.6523298333556533,2.170714234211674,NA,10.034126405362729,7.836065548437613,6.335106090263084
2071,8449,Tokelau,NA,0.36007480488883126,0.3088500168588426,0.257625228828854,NA,3.531376468473011,3.0176425568483496,2.5039086452236883,NA,2.317268621038507,2.0015173013563508,1.6857659816741943,NA,3.0806487712758814,2.5877431479916106,2.1434629762218327,NA,9.33028123996876,7.38633813681426,6.2183629318519875
2072,8449,Tokelau,NA,0.4912958685998563,0.4719843284951316,0.2800947615393886,NA,4.212739278100155,3.496907477798285,2.781075677496416,NA,2.580296319943887,2.2288645097502955,1.8774326995567039,NA,4.029632676082776,3.2150544267069403,2.451751829733387,NA,13.326291225574634,10.283762905332777,7.241234585090919
2073,8449,Tokelau,NA,0.49134007537806473,0.43799361641760226,0.2948178428190726,NA,3.9013374681825987,3.234403904499831,2.5674703408170627,NA,2.6583098857491105,2.133545365598467,1.6087808454478227,NA,3.575639295370179,2.8424852945196037,2.2200199137614454,NA,11.515096452501083,8.670435331485889,6.148874477103904
2074,8449,Tokelau,NA,0.48478591552487127,0.38502073012016436,0.2852555447154575,NA,4.215026742882198,3.264890668734356,2.3147545945865136,NA,2.742057292549698,2.179314190590823,1.6165710886319478,NA,4.36854370785239,3.0033552245742245,1.938623484347719,NA,14.663495558279532,9.483124887501752,6.197363959418403
2075,8449,Tokelau,NA,0.491245256529914,0.4716094566716088,0.4010292677967637,NA,4.459370135267576,3.5505689680576324,2.6417678008476893,NA,3.037522296110789,2.412610317821856,1.787698339532923,NA,4.642374489836443,3.264135233043097,2.1421532776609227,NA,15.646069473690456,10.477989620632595,6.4229060985423905
2076,8449,Tokelau,NA,0.4348402696627158,0.3685402872937697,0.3022403049248236,NA,3.896131791671117,3.393212925311592,2.8902940589520667,NA,2.749313208791945,2.332429944365113,1.9155466799382812,NA,3.6658202533662267,3.096785113120225,2.5621959880282694,NA,11.889927546183268,9.793397382453636,7.6968672187240035
2077,8449,Tokelau,NA,0.3843797070008737,0.3680625809011636,0.35174545480145347,NA,3.6322994073232016,3.2396402145701426,2.8469810218170837,NA,2.4833128077012523,2.1607661754996688,1.8382195432980857,NA,3.465398518749336,2.988666066962622,2.5407423097104123,NA,11.213984065585668,9.38906091230887,7.564137759032072
2078,8449,Tokelau,NA,0.4910207821263207,0.40262784726089906,0.2998033673674972,NA,3.728260086642371,3.1030218402544656,2.4777835938665604,NA,2.7463073708392955,2.20424305068122,1.6621787305231448,NA,3.105493796800788,2.595491449651439,2.133679469167314,NA,9.373664379119871,7.508612641581782,6.199020050190113
2079,8449,Tokelau,NA,0.4910000717198407,0.42558708924938127,0.2957627248984796,NA,3.691706523851112,3.1536479047879027,2.6155892857246927,NA,2.6404931810167103,2.2213141289022236,1.8021350767877369,NA,3.1445135822060877,2.6477161104015168,2.1906669747403202,NA,9.582052248495597,7.695939947057653,6.254097002523917
2080,8449,Tokelau,NA,0.337286752683145,0.29578818022101017,0.25428960775887527,NA,3.4071171681086225,2.949860501648099,2.4926038351875763,NA,2.3504245479901633,2.06737423715768,1.7843239263251975,NA,3.1718304713870498,2.581095542116616,2.066084970009995,NA,10.075724690048784,7.675647196946321,6.09975419221101
2081,8449,Tokelau,NA,0.31730173031489056,0.282856317030059,0.2484109037452274,NA,3.819934496945805,3.1754349381283475,2.5309353793108906,NA,2.678853385978275,2.2039420483288943,1.7290307106795133,NA,3.7478629773030594,2.896218294794193,2.174038866239909,NA,12.31882095336914,9.01383712556627,6.111832442107024
2082,8449,Tokelau,NA,0.364877759858414,0.3200579801643336,0.27523820047025327,NA,3.4445145597612417,3.0488276103856387,2.6531406610100357,NA,2.4374494662991277,2.1400517247341297,1.8426539831691318,NA,3.080101261614528,2.577556693855424,2.1675340648840824,NA,9.615192996131048,7.347719218995835,6.1826962541650845
2083,8449,Tokelau,NA,0.3707160922112288,0.4605024812950028,0.4878785775767432,NA,3.3399714068682105,2.9807681433856485,2.6215648799030866,NA,2.4253902898894415,2.0855391091770596,1.7456879284646776,NA,2.8187505054651503,2.4028891237732486,2.088016947807457,NA,8.163448951862476,6.70863938331604,6.638310856289333
2084,8449,Tokelau,NA,0.4008706918469182,0.41353357500500154,0.4261964581630848,NA,3.8429677069187167,3.1993455710234464,2.5557234351281766,NA,2.599372689370756,2.1190215470614255,1.6386704047520957,NA,3.769850455495742,2.876635370954944,2.1863573432844534,NA,12.21845563252767,8.832269986470541,6.56047174665663
2085,8449,Tokelau,NA,0.4124099104492753,0.4894921095282943,0.48822967763300296,NA,3.8825116845192733,3.1774933707382944,2.4724750569573155,NA,2.654106155589775,2.1048341470736043,1.598907360324153,NA,3.7528811155190427,2.7518774763355487,2.065646558023399,NA,12.288497077094185,8.355944598162615,7.035770186671504
2086,8449,Tokelau,NA,0.4909649325741662,0.48959090533079924,0.4882168780874323,NA,4.045931468628071,3.20879901195014,2.3716665552722085,NA,2.8170460793707104,2.1206368505954742,1.4242276218202379,NA,3.740534528738579,2.778041289244118,2.057908773477793,NA,12.312187759964557,8.512062991106953,6.57271835539076
2087,8449,Tokelau,NA,0.4725428775504784,0.3783110294629027,0.28407918137532695,NA,4.172010534891376,3.3101067449483605,2.4482029550053452,NA,2.9192985517007335,2.2578385571638746,1.5963785626270153,NA,4.127138790195342,3.026433748225187,2.106232803334032,NA,13.789522100377964,9.618909253014458,6.187352604336208
2088,8449,Tokelau,NA,0.35389693909221226,0.30574570375460164,0.2575944684169911,NA,4.148330188680578,3.290376639035013,2.432423089389448,NA,2.892880514816002,2.290650295990485,1.6884200771649676,NA,4.290132434675469,3.0419931846881716,2.032169175014846,NA,14.365256238866737,9.667199549851595,6.06334654490153
2089,8449,Tokelau,NA,0.4909567678416217,0.37260515546357187,0.23598121713708947,NA,3.980439129913295,3.2705999469315565,2.560760763949818,NA,2.7823852322719715,2.3131027850839825,1.8438203378959939,NA,3.800186775935649,2.848324432015486,2.0832455629326128,NA,12.556503684432418,8.704630268944634,5.992553145797165
2090,8449,Tokelau,NA,0.4911343389087253,0.4214767460469846,0.2537581434956303,NA,3.813652535058834,3.251758970044277,2.6898654050297206,NA,2.6163762520860745,2.2034734553760953,1.790570658666116,NA,3.414415615239606,2.833057445037197,2.3045172940727032,NA,10.974390224174217,8.588441866415518,6.202493508656819
2091,8449,Tokelau,NA,0.491280112001631,0.381777000648004,0.21914909614457023,NA,4.1007056579545695,3.2086940163263566,2.316682374698144,NA,2.902149904657293,2.301526189954193,1.700902475251092,NA,3.8246875364958104,2.8246846727744295,1.9428368345893219,NA,12.548175935392027,8.805749288311711,5.65567719494855
2092,8449,Tokelau,NA,0.4913543771814417,0.3949096561582,0.19254658619562784,NA,4.12043211625682,3.209801208641794,2.299170301026768,NA,2.775321554254603,2.1903658674822912,1.60541018070998,NA,3.9365500000353726,2.859410186093489,1.9613244437199937,NA,13.081864533600983,8.919456627633837,5.768047315103036
2093,8449,Tokelau,NA,0.4520561319810373,0.4144952529006535,0.3769343738202696,NA,4.5189710082831205,3.430660476618343,2.342349944953565,NA,3.0559311487056595,2.2795376038109816,1.5031440589163036,NA,4.9282126481852355,3.2838694104588186,1.9991234433888072,NA,16.59351529015435,10.671405028413844,6.1187831030951605
